$ python ./part1.py input.txt
2025-12-01 12:20:50,153 INFO   : Starting ./part1.py to read input.txt...
2025-12-01 12:20:50,253 INFO   : At goal, goal_count=898
2025-12-01 12:20:50,253 INFO   : At goal, goal_count=899
2025-12-01 12:20:50,253 INFO   : At goal, goal_count=900
2025-12-01 12:20:50,253 INFO   : At goal, goal_count=901
2025-12-01 12:20:50,253 INFO   : At goal, goal_count=902
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=903
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=904
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=905
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=906
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=907
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=908
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=909
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=910
2025-12-01 12:20:50,254 INFO   : At goal, goal_count=911
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=912
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=913
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=914
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=915
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=916
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=917
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=918
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=919
2025-12-01 12:20:50,255 INFO   : At goal, goal_count=920
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=921
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=922
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=923
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=924
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=925
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=926
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=927
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=928
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=929
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=930
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=931
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=932
2025-12-01 12:20:50,256 INFO   : At goal, goal_count=933
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=934
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=935
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=936
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=937
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=938
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=939
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=940
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=941
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=942
2025-12-01 12:20:50,257 INFO   : At goal, goal_count=943
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=944
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=945
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=946
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=947
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=948
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=949
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=950
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=951
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=952
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=953
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=954
2025-12-01 12:20:50,258 INFO   : At goal, goal_count=955
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=956
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=957
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=958
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=959
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=960
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=961
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=962
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=963
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=964
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=965
2025-12-01 12:20:50,259 INFO   : At goal, goal_count=966
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=967
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=968
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=969
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=970
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=971
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=972
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=973
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=974
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=975
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=976
2025-12-01 12:20:50,260 INFO   : At goal, goal_count=977
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=978
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=979
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=980
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=981
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=982
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=983
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=984
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=985
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=986
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=987
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=988
2025-12-01 12:20:50,261 INFO   : At goal, goal_count=989
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=990
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=991
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=992
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=993
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=994
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=995
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=996
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=997
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=998
2025-12-01 12:20:50,262 INFO   : At goal, goal_count=999
2025-12-01 12:20:50,263 INFO   : At goal, goal_count=1000
2025-12-01 12:20:50,263 INFO   : At goal, goal_count=1001
2025-12-01 12:20:50,263 INFO   : At goal, goal_count=1002
2025-12-01 12:20:50,263 INFO   : At goal, goal_count=1003
2025-12-01 12:20:50,263 INFO   : At goal, goal_count=1004
2025-12-01 12:20:50,263 INFO   : At goal, goal_count=1005
2025-12-01 12:20:50,263 INFO   : At goal, goal_count=1006
2025-12-01 12:20:50,263 INFO   : At goal, goal_count=1007
2025-12-01 12:20:50,263 INFO   : Final goal count: goal_count=1007
2025-12-01 12:20:50,263 INFO   : Completed successfully
$
